VacationHomeID,VacHomeClass,VacHomeZone,VacHomeLotFrontage,VacHomeLotSqFt,VacHomeStreet,VacHomeRoad,VacHomeLotShape,VacHomeLandContour,VacHomeUtilities,VacHomeLotConfig,VacHomeLandSlope,VacHomeNeighborhood,VacHomeCondition,VacHomeBuilding,VacHomeHouseStyle,VacHomeRating,VacHomeQuality,VacHomeConsYear,VacHomeSince,VacHomeRoofStyle,VacHomeRoofMat,VacHomeExterior,VacHomeMasonryVeneer,VacHomeMasonryArea,VacHomeExterQual,VacHomeQual,VacHomeFoundation,VacHomeBsmtQuality,VacHomeBsmtLight,VacHomeBsmtFinish,VacHomeBsmtSqFt,VacHomeHeating,VacHomeHeatingQuality,VacHomeAC,VacHomeElectricalWiring,VacHomeFloor1SqFt,VacHomeFloor2SqFt,VacHomeSqFt,VacHomeNumFullBath,VacHomeNumHalfBath,VacHomeBedroomWithCloset,VacHomeKitcheninHome,VacHomeKitchenQuality,VacHomeRooms,VacHomeFireplaces,VacHomeFireplaceQuality,VacHomeGarageType,VacHomeGarageFinish,VacHomeCarsInGarage,VacHomeGarageArea,VacHomeGarageQuality,VacHomeDriveway,VacHomeWoodDeckSqFt,VacHomePorchSqFt,VacHomePoolSqFt,VacHomePoolQuality,VacHomeFence,VacHomeStartMonth,VacHomeStartYear,VacHomeSaleType,VacHomeSaleCondition,VacHomeSalePrice,VacHomeInterestInHome,VacHomeGoodSchools,VacHomeAvailableDate,VacHomeBarCode,VacHomeOwnerAddress,VacHomeOwnerCity,VacHomeOwnerCountry,VacHomeOwnerEmail,VacHomeOwnerGender,VacHomeOwnerState,VacHomeOwnerZipcode,VacHomeRenovationAmount,VacHomeSurveyDate,VacHomeSurveyRating,VacHomeReviewDate,VacHomeReviewRating
751,VacHomeClass-5,VacHomeZone-2,55.0,8800,Cobblestone,Concrete,Pie,Flat,Trash|Gas|Water|Electricity,Corner lot,No Slope,RNH 18,Proximity to School,Apartment,Craftsman,4,7,1914,2012,Gable,Rolled Roofing,Wood Shingle,Manmade Stone,0.0,3,3,Strip foundation,3.0,No Sunlight,Dry Wall,576,Furnace,4,Yes,NM Cable,792,348,1140,1,0,3,1,3,7,0,,No Garage,Unfinished,0,0,0,Only Gravel,0,0,0,0,No Fence,6,2010,Down payment assistance,Regular,80101.0,Y,N,2021-05-02,53748782,"Sergio-Grein Groth-Allee 8/5
45949 Kronach",Burgdorf,Bolivien,patricia41@googlemail.com,F,Sachsen,26374,27.0,2021-07-20,1.2,2021-07-20,1.2
752,VacHomeClass-6,VacHomeZone-1,,7750,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 9,Proximity to Restaurants,Apartment,Bungalow,7,5,2006,2009,Gable,Rolled Roofing,Board Batten,Manmade Stone,0.0,4,3,Individual footing,4.0,No Sunlight,Dry Wall,660,Furnace,5,Yes,NM Cable,660,660,1320,2,1,3,1,4,6,0,,Attached,DryWall,2,400,3,Paved,0,0,0,0,No Fence,8,2007,Down payment assistance,Regular,134466.0,Y,N,2021-07-24,53926326,"Wibke-Dietz-Ring 847
14161 Nordhausen",Schwandorf,Vatikanstadt,asauer@gmail.com,M,Nordrhein-Westfalen,59151,11.0,2021-12-19,4.0,2021-12-19,4.0
753,VacHomeClass-1,VacHomeZone-1,79.0,9236,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 6,Proximity to School,Apartment,Contemporary,6,5,1998,2000,Gable,Rolled Roofing,Board Batten,Manmade Stone,0.0,3,4,Individual footing,4.0,French Doors,ZenWall Panels,1479,Furnace,5,Yes,NM Cable,1494,0,1494,2,0,3,1,4,6,0,,Attached,Wood Sheathing,2,576,3,Paved,168,0,0,0,No Fence,7,2006,Down payment assistance,Regular,180116.0,N,N,2021-08-20,2238425,"Anke-Oderwald-Gasse 105
82983 Kyritz",Auerbach,Marshallinseln,fradisch@weller.com,Unknown,Brandenburg,52186,33.0,2021-09-05,3.5,2021-09-05,3.5
754,VacHomeClass-6,VacHomeZone-1,80.0,10240,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 16,Proximity to School,Apartment,Bungalow,8,5,2010,2010,Gable,Rolled Roofing,Board Batten,Natural Stone,178.0,4,3,Individual footing,4.0,Small Windows,Dry Wall,1030,Furnace,4,Yes,NM Cable,1038,1060,2098,2,1,3,1,5,8,1,Gd,Attached,Wood Sheathing,3,878,3,Paved,192,0,0,0,No Fence,3,2006,Down payment assistance,Regular,228671.0,Y,N,2021-03-01,90584923,"Jesselplatz 7
97701 Moers",Nabburg,Vietnam,frankehannah@weller.com,Unknown,Brandenburg,58777,11.0,2021-02-23,3.1,2021-02-23,3.1
755,VacHomeClass-1,VacHomeZone-1,61.0,7930,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,NAmes,Proximity to School,Apartment,Contemporary,6,8,1971,2012,Gable,Rolled Roofing,Brick,Manmade Stone,0.0,3,3,Combined footing,3.0,No Sunlight,ZenWall Panels,1026,Furnace,4,Yes,NM Cable,1026,0,1026,1,0,3,1,4,5,0,,Detached,Wood Sheathing,2,440,3,Paved,171,0,0,0,No Fence,7,2009,Down payment assistance,Regular,129486.0,N,Y,2021-05-03,43850617,"Milan-Loos-Weg 7
32983 Paderborn",Kronach,Fidschi,nicolasbachmann@gmail.com,Unknown,Mecklenburg-Vorpommern,68963,58.0,2021-08-27,4.1,2021-08-27,4.1
756,VacHomeClass-13,VacHomeZone-5,34.0,3230,Cobblestone,Cobblestone,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 22,Proximity to School,SingleFamilyHome,Bungalow,6,5,2002,2007,Gable,Rolled Roofing,Log Wood,Natural Stone,894.0,3,3,Individual footing,4.0,No Sunlight,ZenWall Panels,729,Furnace,4,Yes,NM Cable,742,729,1471,2,1,3,1,3,6,0,,Detached,Metal Panels,2,440,3,Paved,0,0,0,0,No Fence,3,2009,Down payment assistance,Regular,143181.0,N,N,2021-03-22,5657476,"Rädelplatz 97
35297 Rostock",Dinkelsbühl,Guyana,theresiaflantz@gmail.com,Unknown,Thüringen,5294,47.0,2021-04-08,1.8,2021-04-08,1.8
757,VacHomeClass-6,VacHomeZone-1,68.0,10769,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 6,Proximity to School,Apartment,Bungalow,8,5,2008,2012,Gable,Rolled Roofing,Board Batten,Manmade Stone,0.0,4,3,Individual footing,4.0,Large Windows,ZenWall Panels,866,Furnace,5,Yes,NM Cable,866,902,1768,2,1,3,1,4,7,0,,Attached,Wood Sheathing,2,578,3,Paved,144,0,0,0,No Fence,4,2009,Down payment assistance,Regular,175966.0,Y,N,2021-01-15,14607868,"Kambsallee 15
19428 Mayen",Lüdenscheid,Luxemburg,bachmannfranjo@yahoo.de,Unknown,Hamburg,65998,88.0,2021-01-30,2.7,2021-01-30,2.7
758,VacHomeClass-6,VacHomeZone-1,,11616,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Cul-de-sac,No Slope,RNH 20,Proximity to School,Apartment,Bungalow,6,5,1982,1982,Sawtooth,Rolled Roofing,Horizontal Wood,Concrete Panels,328.0,3,3,Combined footing,3.0,Small Windows,Foamax,672,Furnace,3,Yes,NM Cable,672,714,1386,2,1,3,1,3,6,1,TA,Attached,DryWall,2,440,3,Paved,335,0,0,0,Composite Fences,4,2010,Down payment assistance,Shortsale,131893.0,N,N,2021-09-14,8593535,"Heidrun-Pergande-Straße 642
57861 Eckernförde",Mallersdorf,Irak,foersterotfried@aol.de,Unknown,Bayern,68911,25.0,2021-01-14,2.5,2021-01-14,2.5
759,VacHomeClass-13,VacHomeZone-5,24.0,2280,Cobblestone,Cobblestone,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 22,Proximity to School,MultiFamilyHome,Bungalow,7,5,2001,2006,Gable,Rolled Roofing,Log Wood,Natural Stone,360.0,3,3,Individual footing,4.0,No Sunlight,BrightWall Paneling,744,Furnace,4,Yes,NM Cable,757,744,1501,2,1,3,1,3,6,0,,Detached,Metal Panels,2,440,3,Paved,0,0,0,0,No Fence,8,2008,Down payment assistance,Regular,148908.0,Y,Y,2021-11-19,43564224,"Alexei-Krause-Straße 66
11657 Eilenburg",Zossen,Neuseeland,zkrause@hartmann.de,F,Bremen,86489,80.0,2021-02-07,2.2,2021-02-07,2.2
760,VacHomeClass-6,VacHomeZone-1,65.0,12257,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 14,Proximity to School,Apartment,Bungalow,8,5,2000,2000,Gable,Rolled Roofing,Board Batten,Natural Stone,513.0,4,3,Individual footing,4.0,Large Windows,Basement to Beautiful Panels,1318,Furnace,5,Yes,NM Cable,1328,1203,2531,2,1,4,1,4,9,1,TA,Attached,Wood Sheathing,3,752,3,Paved,222,0,0,0,No Fence,11,2007,Down payment assistance,Regular,240706.0,N,Y,2021-09-25,51923150,"Flantzweg 897
25285 Starnberg",Bruchsal,Vietnam,dominic43@schaefer.de,Unknown,Mecklenburg-Vorpommern,6021,32.0,2021-09-27,2.6,2021-09-27,2.6
761,VacHomeClass-1,VacHomeZone-1,70.0,9100,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,NAmes,Proximity to School,Apartment,Contemporary,6,6,1962,1965,Sawtooth,Rolled Roofing,Wood Shingle,Manmade Stone,0.0,3,3,Combined footing,3.0,No Sunlight,Foamax,864,Furnace,5,Yes,NM Cable,864,0,864,1,0,2,1,3,5,0,,Detached,Metal Panels,1,300,5,Paved,0,0,0,0,No Fence,10,2009,Down payment assistance,Regular,105831.0,Y,N,2021-10-08,63093360,"Franco-Rogge-Ring 56
90144 Calw",Eisenhüttenstadt,Schweiz,leareising@googlemail.com,F,Saarland,3336,34.0,2021-03-20,4.5,2021-03-20,4.5
762,VacHomeClass-2,VacHomeZone-2,60.0,6911,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,T-intersection,No Slope,RNH 4,Proximity to Hospital,Apartment,Contemporary,5,5,1928,1956,Gable,Rolled Roofing,Wood Shingle,Manmade Stone,0.0,3,3,Individual footing,3.0,Small Windows,Basement to Beautiful Panels,1145,Furnace,3,Yes,NM Cable,1301,0,1301,1,0,2,1,2,5,0,,Detached,Metal Panels,2,440,3,Paved,0,0,0,0,No Fence,10,2009,Down payment assistance,Regular,83006.0,N,Y,2021-02-07,76383045,"Buchholzallee 5/1
44388 Pirmasens",Regen,Amerikanisch-Ozeanien,leonoregotthard@gmx.de,M,Baden-Württemberg,13343,57.0,2021-03-03,3.5,2021-03-03,3.5
763,VacHomeClass-6,VacHomeZone-5,72.0,8640,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 22,Proximity to School,Apartment,Bungalow,7,5,2011,2013,Gable,Rolled Roofing,Board Batten,Manmade Stone,0.0,3,3,Individual footing,4.0,Small Windows,ZenWall Panels,756,Furnace,5,Yes,NM Cable,764,783,1547,2,1,3,1,4,7,0,,Attached,Metal Panels,2,614,3,Paved,169,0,0,0,No Fence,6,2010,Gift,Regular,178622.0,Y,Y,2021-05-28,21492402,"Heinrichweg 7
13139 Bitterfeld",Havelberg,Guinea,hornichjose@walter.com,F,Mecklenburg-Vorpommern,29120,3.0,2021-08-01,2.3,2021-08-01,2.3
764,VacHomeClass-6,VacHomeZone-1,82.0,9430,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 14,Proximity to School,Apartment,Bungalow,8,5,2002,2008,Gable,Rolled Roofing,Board Batten,Natural Stone,673.0,4,3,Individual footing,4.0,Small Windows,ZenWall Panels,1252,Furnace,5,Yes,NM Cable,1268,1097,2365,2,1,3,1,4,8,1,Gd,Attached,Wood Sheathing,3,856,3,Paved,0,0,0,0,No Fence,7,2009,Down payment assistance,Regular,279716.0,N,N,2021-11-13,71474991,"Gertzgasse 52
00466 Uelzen",Stendal,Bangladesch,gbeer@reinhardt.de,Unknown,Hamburg,3777,86.0,2021-06-30,3.2,2021-06-30,3.2
765,VacHomeClass-12,VacHomeZone-1,30.0,9549,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Cul-de-sac,No Slope,RNH 25,Proximity to School,SingleFamilyHome,Contemporary,8,5,1997,1998,Sawtooth,Rolled Roofing,Vertical Wood,Manmade Stone,0.0,4,4,Individual footing,4.0,Large Windows,Basement to Beautiful Panels,1494,Furnace,5,Yes,NM Cable,1494,0,1494,1,1,2,1,5,6,1,Gd,Attached,DryWall,2,481,3,Paved,0,0,0,0,No Fence,4,2006,Down payment assistance,Regular,224106.0,Y,Y,2021-08-03,44030254,"Hethurallee 6
92724 Eisleben",Wertingen,Bahamas,caecilia67@jaentsch.de,M,Baden-Württemberg,59820,30.0,2021-04-18,1.1,2021-04-18,1.1
766,VacHomeClass-1,VacHomeZone-1,75.0,14587,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 22,Proximity to School,Apartment,Contemporary,9,5,2013,2014,Gable,Rolled Roofing,Board Batten,Manmade Panels,284.0,4,3,Individual footing,4.0,No Sunlight,Dry Wall,1498,Furnace,5,Yes,NM Cable,1506,0,1506,2,0,2,1,5,6,1,Gd,Attached,DryWall,2,592,3,Paved,0,0,0,0,No Fence,8,2008,Government-backed programs,Distress Sale,219235.56,Y,Y,2021-09-30,22469151,"Nikolas-Drub-Weg 5/8
68223 Hohenmölsen",Griesbach Rottal,Südafrika,ditmar20@gmx.de,F,Thüringen,63335,69.0,2021-09-14,3.4,2021-09-14,3.4
767,VacHomeClass-6,VacHomeZone-1,80.0,10421,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 17,Proximity to School,Apartment,Bungalow,7,5,1993,1995,Gable,Rolled Roofing,Horizontal Wood,Natural Stone,42.0,3,3,Combined footing,4.0,No Sunlight,ZenWall Panels,980,Furnace,3,Yes,NM Cable,980,734,1714,2,1,3,1,3,7,1,TA,Attached,Metal Panels,2,496,3,Paved,228,0,0,0,Vinyl Fences,3,2010,Down payment assistance,Regular,163101.0,N,Y,2021-07-27,77826152,"Margita-Stadelmann-Allee 507
08322 Guben",Meißen,Osttimor,owarmer@hotmail.de,M,Bayern,9925,63.0,2021-12-05,3.0,2021-12-05,3.0
768,VacHomeClass-5,VacHomeZone-1,75.0,12508,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 12,Proximity to School,Apartment,Craftsman,6,7,1941,1989,Gable,Rolled Roofing,Board Batten,Manmade Stone,0.0,3,3,Combined footing,4.0,Small Windows,BrightWall Paneling,983,Furnace,5,Yes,NM Cable,983,767,1750,2,0,4,1,3,7,0,,Attached,Metal Panels,1,423,3,Paved,245,0,0,0,No Fence,7,2008,Down payment assistance,Regular,132806.0,Y,N,2021-09-18,72844670,"Hellwigweg 2/6
15601 Hofgeismar",Witzenhausen,Malaysia,andresullmann@gmail.com,Unknown,Schleswig-Holstein,6163,83.0,2021-02-02,1.4,2021-02-02,1.4
769,VacHomeClass-1,VacHomeZone-1,70.0,9100,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 6,Proximity to School,Apartment,Contemporary,7,5,2008,2010,Sawtooth,Rolled Roofing,Board Batten,Manmade Stone,0.0,4,3,Individual footing,4.0,No Sunlight,ZenWall Panels,1860,Furnace,5,Yes,NM Cable,1836,0,1836,2,0,3,1,4,8,1,Gd,Attached,DryWall,2,484,3,Paved,120,0,0,0,No Fence,10,2006,Down payment assistance,Regular,179980.71,N,N,2021-10-05,47250475,"Wellerstraße 101
57747 Wolfenbüttel",Regensburg,Tansania,adrianadoehn@yahoo.de,F,Sachsen-Anhalt,70868,5.0,2021-11-08,1.2,2021-11-08,1.2
770,VacHomeClass-6,VacHomeZone-1,47.0,53504,Cobblestone,Gravel,Rectangular,High Level,Trash|Gas|Water|Electricity,Cul-de-sac,Little Slope,RNH 23,Proximity to School,Apartment,Bungalow,8,5,2005,2008,Sawtooth,Rolled Roofing,Metal,Natural Stone,603.0,5,3,Individual footing,4.0,French Doors,BrightWall Paneling,1650,Furnace,5,Yes,NM Cable,1690,1589,3279,3,1,4,1,5,12,1,Gd,Breezeway,DryWall,3,841,3,Paved,503,0,0,0,No Fence,6,2010,Down payment assistance,Regular,446546.0,N,N,2021-07-25,4720645,"Zbigniew-Möchlichen-Straße 3/8
33788 Wanzleben",Burgdorf,Panama,wolfram62@yahoo.de,M,Sachsen,3428,37.0,2021-10-04,3.3,2021-10-04,3.3
771,VacHomeClass-10,VacHomeZone-1,,7252,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Cul-de-sac,No Slope,RNH 20,Proximity to School,Apartment,Georgian,5,5,1987,1990,Sawtooth,Rolled Roofing,Wood Shingle,Manmade Stone,0.0,3,3,Combined footing,4.0,Large Windows,ZenWall Panels,858,Furnace,3,Yes,NM Cable,858,0,858,1,0,2,1,3,5,0,,Detached,Metal Panels,2,576,3,Paved,120,0,0,0,No Fence,4,2009,Down payment assistance,Regular,111973.0,Y,N,2021-09-14,91870520,"Schmiedtallee 5
71556 Fulda",Lörrach,Finnland,aennehermighausen@aol.de,M,Sachsen,92516,38.0,2021-07-19,3.7,2021-07-19,3.7
772,VacHomeClass-1,VacHomeZone-1,67.0,8877,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 8,Proximity to School,Apartment,Contemporary,4,5,1954,1956,Gable,Rolled Roofing,Wood Shingle,Manmade Stone,0.0,3,3,Combined footing,2.0,No Sunlight,Basement to Beautiful Panels,836,Furnace,3,Yes,Armored Cable,1220,0,1220,1,0,2,1,3,6,0,,Detached,Metal Panels,2,396,3,Paved,0,0,0,0,No Fence,4,2006,Reverse Mortgage,Regular,84666.0,Y,N,2021-06-12,7889981,"Ottoallee 1
32668 Oranienburg",Bad Brückenau,Australien,esterhaase@yahoo.de,Unknown,Baden-Württemberg,97859,1.0,2021-02-04,4.8,2021-02-04,4.8
773,VacHomeClass-9,VacHomeZone-1,94.0,7819,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 8,Proximity to School,Apartment,Spanish,6,5,1978,1983,Gable,Rolled Roofing,Brick,Manmade Stone,0.0,3,3,Combined footing,3.0,Large Windows,BrightWall Paneling,1029,Furnace,3,Yes,NM Cable,1117,0,1117,1,0,3,1,3,6,1,TA,Detached,Metal Panels,2,672,3,Paved,144,0,0,0,Vinyl Fences,3,2010,Down payment assistance,Shortsale,88816.0,N,Y,2021-07-15,71228259,"Zorbachplatz 83
67712 Grevenbroich",Parsberg,Dominikanische Republik,sieglindehertrampf@web.de,Unknown,Schleswig-Holstein,51598,68.0,2021-07-26,4.1,2021-07-26,4.1
774,VacHomeClass-1,VacHomeZone-1,70.0,10150,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,NAmes,Proximity to Hospital,Apartment,Contemporary,5,5,1962,1964,Gable,Rolled Roofing,Wood Shingle,Manmade Stone,1.0,3,3,Combined footing,3.0,No Sunlight,Foamax,912,Furnace,5,Yes,Underground Feeder Cable,912,0,912,1,0,2,1,3,5,0,,Attached,Wood Sheathing,1,275,3,Paved,0,0,0,0,No Fence,7,2007,Reverse Mortgage,Regular,95041.0,N,Y,2021-06-26,98383702,"Frankeallee 288
43076 Schwarzenberg",Nordhausen,Réunion,winklermareen@aol.de,M,Sachsen,86329,16.0,2021-02-01,4.5,2021-02-01,4.5
775,VacHomeClass-1,VacHomeZone-1,110.0,14226,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Corner lot,No Slope,RNH 16,Proximity to School,Apartment,Contemporary,8,5,2007,2009,Sawtooth,Rolled Roofing,Board Batten,Natural Stone,375.0,4,3,Individual footing,4.0,Large Windows,Dry Wall,1935,Furnace,4,Yes,NM Cable,1973,0,1973,2,0,3,1,4,9,1,Gd,Attached,DryWall,3,895,3,Paved,315,0,0,0,No Fence,7,2007,Government-backed programs,Distress Sale,327856.0,Y,Y,2021-03-08,12725090,"Müllerring 1
49373 Göttingen",Beilngries,Jordanien,ztextor@kallert.com,F,Berlin,26427,77.0,2021-03-09,3.3,2021-03-09,3.3
776,VacHomeClass-12,VacHomeZone-2,32.0,4500,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,T-intersection,No Slope,RNH 12,Proximity to School,SingleFamilyHome,Contemporary,6,5,2001,2006,Sawtooth,Rolled Roofing,Board Batten,Natural Stone,320.0,3,3,Individual footing,5.0,No Sunlight,ZenWall Panels,1204,Furnace,5,Yes,NM Cable,1204,0,1204,2,0,2,1,3,5,0,,Attached,DryWall,2,412,3,Paved,0,0,0,0,No Fence,6,2009,Down payment assistance,Regular,134466.0,Y,N,2021-02-18,39393555,"Hettnergasse 32
23259 Mittweida",Neuss,Gabun,friedhelm09@heintze.org,Unknown,Sachsen,84421,46.0,2021-09-02,4.4,2021-09-02,4.4
777,VacHomeClass-1,VacHomeZone-1,86.0,11210,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 6,Proximity to School,Apartment,Contemporary,7,5,2009,2010,Gable,Rolled Roofing,Board Batten,Natural Stone,240.0,4,3,Individual footing,4.0,Large Windows,ZenWall Panels,1614,Furnace,5,Yes,NM Cable,1614,0,1614,2,0,3,1,4,7,0,,Attached,Wood Sheathing,3,865,3,Paved,144,0,0,0,No Fence,7,2006,Government-backed programs,Distress Sale,183851.0,N,Y,2021-03-10,67482566,"Thanelring 14
08416 Bamberg",Monschau,Kambodscha,kristian46@loechel.org,M,Hessen,84196,63.0,2021-01-13,1.0,2021-01-13,1.0
778,VacHomeClass-1,VacHomeZone-1,100.0,13350,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 20,Proximity to School,Apartment,Contemporary,5,5,1978,1983,Sawtooth,Rolled Roofing,Horizontal Wood,Manmade Stone,0.0,3,3,Combined footing,3.0,No Sunlight,BrightWall Paneling,864,Furnace,3,Yes,NM Cable,894,0,894,1,0,3,1,3,5,1,Fa,Attached,Metal Panels,2,440,3,Paved,241,0,0,0,Vinyl Fences,6,2006,Down payment assistance,Regular,118281.0,Y,Y,2021-12-18,66356691,"Södingplatz 8
29571 Roth",Forchheim,Dominikanische Republik,ernst-augustditschlerin@hornig.com,F,Hamburg,49915,35.0,2021-09-05,3.1,2021-09-05,3.1
779,VacHomeClass-11,VacHomeZone-4,60.0,8400,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 21,Proximity to Hospital,Townhome,Contemporary,5,5,1981,1985,Gable,Rolled Roofing,Brick,Natural Stone,320.0,3,3,Pile foundation,,,,0,Furnace,3,Yes,NM Cable,2020,0,2020,2,0,4,2,3,10,2,TA,Detached,Metal Panels,2,630,3,Paved,0,0,0,0,No Fence,10,2007,Down payment assistance,Regular,119526.0,N,Y,2021-02-05,91322357,"Jens-Uwe-Bohnbach-Ring 115
52826 Füssen",Lichtenfels,Tokelau,erogner@gmail.com,M,Berlin,51022,67.0,2021-12-05,3.5,2021-12-05,3.5
780,VacHomeClass-11,VacHomeZone-1,78.0,10530,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 12,Proximity to School,Townhome,Georgian,6,5,1980,1985,Gable,Rolled Roofing,Brick,Natural Stone,90.0,3,3,Combined footing,4.0,French Doors,ZenWall Panels,975,Furnace,3,Yes,NM Cable,1004,0,1004,1,0,2,1,3,4,0,,Attached,Metal Panels,2,504,3,Paved,0,0,0,0,No Fence,5,2006,Down payment assistance,Regular,112056.0,Y,Y,2021-06-17,25946550,"Klaus-D.-Kensy-Weg 73
49050 Einbeck",Naila,Vatikanstadt,phoelzenbecher@googlemail.com,Unknown,Bremen,12342,40.0,2021-08-01,3.0,2021-08-01,3.0
781,VacHomeClass-1,VacHomeZone-1,63.0,7875,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 9,Proximity to School,Apartment,Contemporary,7,5,2000,2003,Gable,Rolled Roofing,Horizontal Wood,Natural Stone,38.0,3,3,Individual footing,4.0,No Sunlight,Dry Wall,1237,Furnace,4,Yes,NM Cable,1253,0,1253,2,0,3,1,3,6,1,TA,Attached,DryWall,2,402,3,Paved,220,0,0,0,No Fence,6,2007,Down payment assistance,Regular,146086.0,N,N,2021-06-26,33470399,"Pascal-Bien-Straße 8/0
03633 Sangerhausen",Neubrandenburg,El Salvador,ybohnbach@yahoo.de,M,Sachsen,54650,52.0,2021-11-01,2.8,2021-11-01,2.8
782,VacHomeClass-6,VacHomeZone-1,65.0,7153,Cobblestone,Gravel,Pie,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 21,Proximity to School,Apartment,Bungalow,6,5,1995,1994,Gable,Rolled Roofing,Board Batten,Manmade Stone,0.0,4,4,Individual footing,4.0,No Sunlight,BrightWall Paneling,761,Furnace,5,Yes,NM Cable,810,793,1603,2,1,3,1,4,7,0,,Attached,Wood Sheathing,2,484,3,Paved,0,0,0,0,No Fence,7,2006,Down payment assistance,Regular,146003.0,Y,Y,2021-03-20,58480045,"Polina-Knappe-Ring 623
62930 Rothenburg ob der Tauber",Wanzleben,Türkei,edeltraudspeer@jessel.com,F,Bremen,54537,71.0,2021-02-24,3.9,2021-02-24,3.9
783,VacHomeClass-1,VacHomeZone-1,67.0,16285,Cobblestone,Gravel,Rectangular,Flat,Trash|Gas|Water|Electricity,Interior lot,No Slope,RNH 6,Proximity to School,Apartment,Contemporary,7,5,2005,2007,Gable,Rolled Roofing,Board Batten,Manmade Stone,0.0,4,3,Individual footing,4.0,No Sunlight,Dry Wall,1413,Furnace,5,Yes,NM Cable,1430,0,1430,2,0,3,1,4,6,0,,Attached,Wood Sheathing,2,605,3,Paved,0,0,0,0,No Fence,6,2009,Down payment assistance,Regular,155299.0,Y,Y,2021-03-15,77169648,"Lübsgasse 21
95139 Reutlingen",Strasburg,Guyana,nickweller@schacht.com,M,Nordrhein-Westfalen,38132,63.0,2021-01-22,4.6,2021-01-22,4.6
784,VacHomeClass-10,VacHomeZone-1,,9101,Cobblestone,Gravel,Reverse Pie,Flat,Trash|Gas|Water|Electricity,Corner lot,No Slope,RNH 12,Proximity to School,Apartment,Georgian,5,6,1983,1984,Gable,Rolled Roofing,Brick,Natural Stone,104.0,3,4,Individual footing,4.0,Large Windows,ZenWall Panels,1097,Furnace,5,Yes,NM Cable,1110,0,1110,1,0,1,1,4,4,1,TA,Attached,DryWall,2,602,3,Paved,303,0,0,0,No Fence,7,2009,Down payment assistance,Regular,137371.0,N,Y,2021-04-06,37899813,"Ilka-Rogge-Ring 5/9
52071 Sigmaringen",Kassel,Norwegen,iwalter@adler.com,M,Sachsen-Anhalt,81919,18.0,2021-04-20,2.4,2021-04-20,2.4
